time,trend_MSL_filtered_GIA_TPA_corrected_adjusted
4/1/08,4.5382113
4/2/08,4.5391297
4/3/08,4.540048
4/4/08,4.5409665
4/5/08,4.541885
4/6/08,4.5428033
4/7/08,4.5437217
4/8/08,4.5446405
4/9/08,4.5455594
4/10/08,4.5464783
4/11/08,4.547397
4/12/08,4.548316
4/13/08,4.549235
4/14/08,4.550154
4/15/08,4.5510736
4/16/08,4.551993
4/17/08,4.552912
4/18/08,4.5538316
4/19/08,4.554751
4/20/08,4.5556707
4/21/08,4.5565906
4/22/08,4.5575104
4/23/08,4.55843
4/24/08,4.55935
4/25/08,4.56027
4/26/08,4.56119
4/27/08,4.5621104
4/28/08,4.5630307
4/29/08,4.563951
4/30/08,4.5648713
5/1/08,4.565792
5/2/08,4.5667124
5/3/08,4.567633
5/4/08,4.568554
5/5/08,4.5694747
5/6/08,4.5703955
5/7/08,4.5713167
5/8/08,4.5722375
5/9/08,4.5731587
5/10/08,4.57408
5/11/08,4.5750012
5/12/08,4.5759225
5/13/08,4.576844
5/14/08,4.5777655
5/15/08,4.578687
5/16/08,4.579609
5/17/08,4.5805306
5/18/08,4.581453
5/19/08,4.5823746
5/20/08,4.583297
5/21/08,4.5842185
5/22/08,4.5851407
5/23/08,4.586063
5/24/08,4.5869856
5/25/08,4.587908
5/26/08,4.5888305
5/27/08,4.589753
5/28/08,4.590676
5/29/08,4.5915985
5/30/08,4.592521
5/31/08,4.593444
6/1/08,4.594367
6/2/08,4.59529
6/3/08,4.5962133
6/4/08,4.5971365
6/5/08,4.5980597
6/6/08,4.5989833
6/7/08,4.5999064
6/8/08,4.60083
6/9/08,4.6017537
6/10/08,4.6026773
6/11/08,4.6036015
6/12/08,4.604525
6/13/08,4.605449
6/14/08,4.606373
6/15/08,4.607297
6/16/08,4.6082215
6/17/08,4.6091456
6/18/08,4.6100698
6/19/08,4.6109943
6/20/08,4.611919
6/21/08,4.6128435
6/22/08,4.613768
6/23/08,4.6146927
6/24/08,4.6156178
6/25/08,4.6165423
6/26/08,4.6174674
6/27/08,4.6183925
6/28/08,4.6193175
6/29/08,4.620243
6/30/08,4.621168
7/1/08,4.6220937
7/2/08,4.623019
7/3/08,4.6239448
7/4/08,4.6248703
7/5/08,4.625796
7/6/08,4.626722
7/7/08,4.6276474
7/8/08,4.6285734
7/9/08,4.6294994
7/10/08,4.6304255
7/11/08,4.631352
7/12/08,4.632278
7/13/08,4.6332045
7/14/08,4.6341305
7/15/08,4.635057
7/16/08,4.635984
7/17/08,4.6369104
7/18/08,4.637837
7/19/08,4.638764
7/20/08,4.639691
7/21/08,4.640618
7/22/08,4.641545
7/23/08,4.642472
7/24/08,4.6433992
7/25/08,4.6443267
7/26/08,4.6452537
7/27/08,4.646181
7/28/08,4.647109
7/29/08,4.6480365
7/30/08,4.6489644
7/31/08,4.649892
8/1/08,4.65082
8/2/08,4.6517477
8/3/08,4.6526756
8/4/08,4.653604
8/5/08,4.654532
8/6/08,4.6554604
8/7/08,4.6563888
8/8/08,4.657317
8/9/08,4.6582456
8/10/08,4.659174
8/11/08,4.660103
8/12/08,4.6610312
8/13/08,4.66196
8/14/08,4.662889
8/15/08,4.663818
8/16/08,4.664747
8/17/08,4.665676
8/18/08,4.6666055
8/19/08,4.667535
8/20/08,4.668464
8/21/08,4.6693935
8/22/08,4.670323
8/23/08,4.6712527
8/24/08,4.6721826
8/25/08,4.673112
8/26/08,4.674042
8/27/08,4.674972
8/28/08,4.675902
8/29/08,4.676832
8/30/08,4.677762
8/31/08,4.6786923
9/1/08,4.6796227
9/2/08,4.680553
9/3/08,4.6814837
9/4/08,4.682414
9/5/08,4.683345
9/6/08,4.6842756
9/7/08,4.6852064
9/8/08,4.686137
9/9/08,4.6870685
9/10/08,4.6879992
9/11/08,4.6889305
9/12/08,4.689862
9/13/08,4.690793
9/14/08,4.6917243
9/15/08,4.6926556
9/16/08,4.6935873
9/17/08,4.694519
9/18/08,4.6954503
9/19/08,4.696382
9/20/08,4.6973143
9/21/08,4.698246
9/22/08,4.699178
9/23/08,4.70011
9/24/08,4.701042
9/25/08,4.7019744
9/26/08,4.702907
9/27/08,4.7038393
9/28/08,4.7047715
9/29/08,4.705704
9/30/08,4.706637
10/1/08,4.7075696
10/2/08,4.7085023
10/3/08,4.7094355
10/4/08,4.710368
10/5/08,4.7113013
10/6/08,4.7122345
10/7/08,4.7131677
10/8/08,4.714101
10/9/08,4.7150345
10/10/08,4.7159677
10/11/08,4.7169013
10/12/08,4.717835
10/13/08,4.7187686
10/14/08,4.7197022
10/15/08,4.7206364
10/16/08,4.72157
10/17/08,4.722504
10/18/08,4.7234383
10/19/08,4.7243724
10/20/08,4.7253065
10/21/08,4.7262406
10/22/08,4.727175
10/23/08,4.72811
10/24/08,4.7290444
10/25/08,4.729979
10/26/08,4.7309136
10/27/08,4.7318482
10/28/08,4.7327833
10/29/08,4.7337184
10/30/08,4.7346535
10/31/08,4.7355886
11/1/08,4.7365236
11/2/08,4.7374587
11/3/08,4.7383943
11/4/08,4.73933
11/5/08,4.7402654
11/6/08,4.741201
11/7/08,4.7421365
11/8/08,4.743072
11/9/08,4.744008
11/10/08,4.744944
11/11/08,4.74588
11/12/08,4.746816
11/13/08,4.747752
11/14/08,4.748688
11/15/08,4.7496247
11/16/08,4.750561
11/17/08,4.7514977
11/18/08,4.7524343
11/19/08,4.753371
11/20/08,4.7543077
11/21/08,4.7552443
11/22/08,4.7561812
11/23/08,4.757118
11/24/08,4.758055
11/25/08,4.758992
11/26/08,4.7599297
11/27/08,4.7608666
11/28/08,4.761804
11/29/08,4.7627416
11/30/08,4.763679
12/1/08,4.7646165
12/2/08,4.7655544
12/3/08,4.766492
12/4/08,4.76743
12/5/08,4.768368
12/6/08,4.7693057
12/7/08,4.770244
12/8/08,4.771182
12/9/08,4.7721205
12/10/08,4.7730584
12/11/08,4.773997
12/12/08,4.7749352
12/13/08,4.775874
12/14/08,4.7768126
12/15/08,4.7777514
12/16/08,4.7786903
12/17/08,4.779629
12/18/08,4.780568
12/19/08,4.781507
12/20/08,4.782446
12/21/08,4.7833853
12/22/08,4.7843246
12/23/08,4.785264
12/24/08,4.7862034
12/25/08,4.7871428
12/26/08,4.7880826
12/27/08,4.789022
12/28/08,4.789962
12/29/08,4.7909017
12/30/08,4.7918415
12/31/08,4.7927814
1/1/09,4.7937217
1/2/09,4.794662
1/3/09,4.795602
1/4/09,4.796542
1/5/09,4.7974825
1/6/09,4.7984233
1/7/09,4.7993636
1/8/09,4.8003044
1/9/09,4.801245
1/10/09,4.802186
1/11/09,4.803127
1/12/09,4.8040676
1/13/09,4.805009
1/14/09,4.8059497
1/15/09,4.806891
1/16/09,4.8078322
1/17/09,4.8087735
1/18/09,4.809715
1/19/09,4.8106565
1/20/09,4.8115983
1/21/09,4.8125396
1/22/09,4.8134813
1/23/09,4.814423
1/24/09,4.8153653
1/25/09,4.816307
1/26/09,4.8172493
1/27/09,4.8181915
1/28/09,4.8191338
1/29/09,4.820076
1/30/09,4.821018
1/31/09,4.821961
2/1/09,4.822903
2/2/09,4.823846
2/3/09,4.8247886
2/4/09,4.8257313
2/5/09,4.8266745
2/6/09,4.827617
2/7/09,4.8285604
2/8/09,4.8295035
2/9/09,4.8304467
2/10/09,4.83139
2/11/09,4.832333
2/12/09,4.8332767
2/13/09,4.83422
2/14/09,4.8351636
2/15/09,4.8361073
2/16/09,4.837051
2/17/09,4.837995
2/18/09,4.8389387
2/19/09,4.839883
2/20/09,4.840827
2/21/09,4.841771
2/22/09,4.8427153
2/23/09,4.8436594
2/24/09,4.844604
2/25/09,4.845548
2/26/09,4.846493
2/27/09,4.8474374
2/28/09,4.848382
3/1/09,4.849327
3/2/09,4.8502717
3/3/09,4.851217
3/4/09,4.852162
3/5/09,4.853107
3/6/09,4.854052
3/7/09,4.854997
3/8/09,4.8559427
3/9/09,4.8568883
3/10/09,4.8578334
3/11/09,4.858779
3/12/09,4.859725
3/13/09,4.8606706
3/14/09,4.861616
3/15/09,4.862562
3/16/09,4.863508
3/17/09,4.8644543
3/18/09,4.8654003
3/19/09,4.866347
3/20/09,4.867293
3/21/09,4.8682394
3/22/09,4.869186
3/23/09,4.8701324
3/24/09,4.871079
3/25/09,4.8720255
3/26/09,4.8729725
3/27/09,4.8739195
3/28/09,4.874866
3/29/09,4.875813
3/30/09,4.8767605
3/31/09,4.8777075
4/1/09,4.878655
4/2/09,4.879602
4/3/09,4.8805494
4/4/09,4.881497
4/5/09,4.8824444
4/6/09,4.8833923
4/7/09,4.88434
4/8/09,4.885288
4/9/09,4.8862357
4/10/09,4.8871837
4/11/09,4.8881316
4/12/09,4.8890796
4/13/09,4.890028
4/14/09,4.8909764
4/15/09,4.891925
4/16/09,4.8928733
4/17/09,4.8938217
4/18/09,4.89477
4/19/09,4.895719
4/20/09,4.896668
4/21/09,4.8976164
4/22/09,4.8985653
4/23/09,4.8995147
4/24/09,4.9004636
4/25/09,4.901413
4/26/09,4.902362
4/27/09,4.9033113
4/28/09,4.9042606
4/29/09,4.9052105
4/30/09,4.90616
5/1/09,4.9071093
5/2/09,4.908059
5/3/09,4.909009
5/4/09,4.909959
5/5/09,4.9109087
5/6/09,4.911859
5/7/09,4.912809
5/8/09,4.913759
5/9/09,4.9147096
5/10/09,4.91566
5/11/09,4.9166102
5/12/09,4.917561
5/13/09,4.9185114
5/14/09,4.919462
5/15/09,4.920413
5/16/09,4.921364
5/17/09,4.9223146
5/18/09,4.923266
5/19/09,4.9242167
5/20/09,4.925168
5/21/09,4.9261193
5/22/09,4.9270706
5/23/09,4.928022
5/24/09,4.9289737
5/25/09,4.929925
5/26/09,4.9308767
5/27/09,4.9318285
5/28/09,4.9327803
5/29/09,4.933732
5/30/09,4.9346843
5/31/09,4.935636
6/1/09,4.9365883
6/2/09,4.9375405
6/3/09,4.938493
6/4/09,4.939445
6/5/09,4.9403977
6/6/09,4.94135
6/7/09,4.9423027
6/8/09,4.9432554
6/9/09,4.944208
6/10/09,4.945161
6/11/09,4.946114
6/12/09,4.947067
6/13/09,4.94802
6/14/09,4.948973
6/15/09,4.9499264
6/16/09,4.9508796
6/17/09,4.9518332
6/18/09,4.9527864
6/19/09,4.95374
6/20/09,4.954694
6/21/09,4.9556475
6/22/09,4.956601
6/23/09,4.9575553
6/24/09,4.958509
6/25/09,4.959463
6/26/09,4.9604173
6/27/09,4.9613714
6/28/09,4.962326
6/29/09,4.96328
6/30/09,4.964235
7/1/09,4.965189
7/2/09,4.9661436
7/3/09,4.967098
7/4/09,4.9680533
7/5/09,4.969008
7/6/09,4.969963
7/7/09,4.970918
7/8/09,4.971873
7/9/09,4.9728284
7/10/09,4.9737835
7/11/09,4.9747386
7/12/09,4.975694
7/13/09,4.9766498
7/14/09,4.9776053
7/15/09,4.978561
7/16/09,4.9795165
7/17/09,4.9804726
7/18/09,4.981428
7/19/09,4.982384
7/20/09,4.9833403
7/21/09,4.9842963
7/22/09,4.9852524
7/23/09,4.986209
7/24/09,4.987165
7/25/09,4.9881215
7/26/09,4.989078
7/27/09,4.9900346
7/28/09,4.9909916
7/29/09,4.991948
7/30/09,4.992905
7/31/09,4.993862
8/1/09,4.9948187
8/2/09,4.995776
8/3/09,4.996733
8/4/09,4.99769
8/5/09,4.9986477
8/6/09,4.999605
8/7/09,5.0005627
8/8/09,5.00152
8/9/09,5.0024776
8/10/09,5.0034356
8/11/09,5.004393
8/12/09,5.005351
8/13/09,5.006309
8/14/09,5.007267
8/15/09,5.0082254
8/16/09,5.0091834
8/17/09,5.010142
8/18/09,5.0111003
8/19/09,5.0120587
8/20/09,5.013017
8/21/09,5.0139756
8/22/09,5.014934
8/23/09,5.015893
8/24/09,5.016852
8/25/09,5.017811
8/26/09,5.0187697
8/27/09,5.0197287
8/28/09,5.020688
8/29/09,5.0216475
8/30/09,5.0226064
8/31/09,5.023566
9/1/09,5.0245256
9/2/09,5.025485
9/3/09,5.0264444
9/4/09,5.0274043
9/5/09,5.028364
9/6/09,5.029324
9/7/09,5.030284
9/8/09,5.031244
9/9/09,5.032204
9/10/09,5.0331645
9/11/09,5.0341244
9/12/09,5.0350847
9/13/09,5.0360456
9/14/09,5.037006
9/15/09,5.0379663
9/16/09,5.038927
9/17/09,5.039888
9/18/09,5.0408487
9/19/09,5.0418096
9/20/09,5.0427704
9/21/09,5.0437317
9/22/09,5.044693
9/23/09,5.045654
9/24/09,5.046615
9/25/09,5.047577
9/26/09,5.048538
9/27/09,5.0494995
9/28/09,5.0504613
9/29/09,5.051423
9/30/09,5.052385
10/1/09,5.0533466
10/2/09,5.054309
10/3/09,5.0552707
10/4/09,5.056233
10/5/09,5.057195
10/6/09,5.0581574
10/7/09,5.0591197
10/8/09,5.060082
10/9/09,5.0610447
10/10/09,5.062007
10/11/09,5.0629697
10/12/09,5.0639324
10/13/09,5.064895
10/14/09,5.0658584
10/15/09,5.066821
10/16/09,5.0677843
10/17/09,5.0687475
10/18/09,5.0697107
10/19/09,5.070674
10/20/09,5.071637
10/21/09,5.072601
10/22/09,5.0735645
10/23/09,5.074528
10/24/09,5.075492
10/25/09,5.0764556
10/26/09,5.0774193
10/27/09,5.0783834
10/28/09,5.079347
10/29/09,5.0803113
10/30/09,5.0812755
10/31/09,5.08224
11/1/09,5.0832043
11/2/09,5.0841684
11/3/09,5.085133
11/4/09,5.0860977
11/5/09,5.0870624
11/6/09,5.088027
11/7/09,5.088992
11/8/09,5.0899568
11/9/09,5.090922
11/10/09,5.091887
11/11/09,5.092852
11/12/09,5.093817
11/13/09,5.0947824
11/14/09,5.095748
11/15/09,5.0967135
11/16/09,5.097679
11/17/09,5.0986447
11/18/09,5.0996103
11/19/09,5.100576
11/20/09,5.101542
11/21/09,5.102508
11/22/09,5.1034737
11/23/09,5.10444
11/24/09,5.1054063
11/25/09,5.1063724
11/26/09,5.107339
11/27/09,5.108305
11/28/09,5.1092715
11/29/09,5.110238
11/30/09,5.111205
12/1/09,5.1121716
12/2/09,5.1131387
12/3/09,5.114105
12/4/09,5.1150723
12/5/09,5.1160393
12/6/09,5.117007
12/7/09,5.117974
12/8/09,5.1189413
12/9/09,5.1199083
12/10/09,5.120876
12/11/09,5.1218433
12/12/09,5.122811
12/13/09,5.123779
12/14/09,5.1247463
12/15/09,5.1257143
12/16/09,5.1266823
12/17/09,5.1276503
12/18/09,5.1286182
12/19/09,5.1295867
12/20/09,5.1305547
12/21/09,5.131523
12/22/09,5.1324916
12/23/09,5.13346
12/24/09,5.1344285
12/25/09,5.1353974
12/26/09,5.136366
12/27/09,5.137335
12/28/09,5.1383038
12/29/09,5.1392727
12/30/09,5.1402416
12/31/09,5.141211
1/1/10,5.14218
1/2/10,5.1431494
1/3/10,5.144119
1/4/10,5.145088
1/5/10,5.1460576
1/6/10,5.1470275
1/7/10,5.147997
1/8/10,5.148967
1/9/10,5.1499367
1/10/10,5.1509066
1/11/10,5.151877
1/12/10,5.152847
1/13/10,5.153817
1/14/10,5.154787
1/15/10,5.1557574
1/16/10,5.156728
1/17/10,5.1576986
1/18/10,5.158669
1/19/10,5.15964
1/20/10,5.16061
1/21/10,5.161581
1/22/10,5.1625524
1/23/10,5.163523
1/24/10,5.164494
1/25/10,5.1654654
1/26/10,5.1664367
1/27/10,5.167408
1/28/10,5.1683793
1/29/10,5.1693506
1/30/10,5.170322
1/31/10,5.1712937
2/1/10,5.1722655
2/2/10,5.1732373
2/3/10,5.174209
2/4/10,5.175181
2/5/10,5.176153
2/6/10,5.177125
2/7/10,5.1780972
2/8/10,5.1790695
2/9/10,5.180042
2/10/10,5.181014
2/11/10,5.181987
2/12/10,5.182959
2/13/10,5.183932
2/14/10,5.1849046
2/15/10,5.1858773
2/16/10,5.1868505
2/17/10,5.1878233
2/18/10,5.1887965
2/19/10,5.1897693
2/20/10,5.1907425
2/21/10,5.191716
2/22/10,5.1926894
2/23/10,5.1936626
2/24/10,5.1946363
2/25/10,5.19561
2/26/10,5.1965837
2/27/10,5.1975574
2/28/10,5.198531
3/1/10,5.1995053
3/2/10,5.200479
3/3/10,5.201453
3/4/10,5.2024274
3/5/10,5.2034016
3/6/10,5.204376
3/7/10,5.2053504
3/8/10,5.206325
3/9/10,5.207299
3/10/10,5.208274
3/11/10,5.209249
3/12/10,5.2102237
3/13/10,5.2111983
3/14/10,5.2121735
3/15/10,5.2131486
3/16/10,5.2141237
3/17/10,5.215099
3/18/10,5.216074
3/19/10,5.2170496
3/20/10,5.2180247
3/21/10,5.2190003
3/22/10,5.219976
3/23/10,5.2209516
3/24/10,5.2219276
3/25/10,5.2229033
3/26/10,5.2238793
3/27/10,5.2248554
3/28/10,5.2258315
3/29/10,5.2268076
3/30/10,5.2277837
3/31/10,5.2287602
4/1/10,5.2297363
4/2/10,5.230713
4/3/10,5.2316895
4/4/10,5.232666
4/5/10,5.233643
4/6/10,5.2346196
4/7/10,5.2355967
4/8/10,5.2365737
4/9/10,5.2375507
4/10/10,5.238528
4/11/10,5.239505
4/12/10,5.2404823
4/13/10,5.2414594
4/14/10,5.242437
4/15/10,5.2434144
4/16/10,5.244392
4/17/10,5.24537
4/18/10,5.2463474
4/19/10,5.2473254
4/20/10,5.2483034
4/21/10,5.2492814
4/22/10,5.2502594
4/23/10,5.2512374
4/24/10,5.252216
4/25/10,5.253194
4/26/10,5.2541723
4/27/10,5.255151
4/28/10,5.2561293
4/29/10,5.257108
4/30/10,5.2580867
5/1/10,5.2590656
5/2/10,5.2600446
5/3/10,5.2610235
5/4/10,5.2620025
5/5/10,5.2629814
5/6/10,5.263961
5/7/10,5.2649403
5/8/10,5.265919
5/9/10,5.266899
5/10/10,5.2678785
5/11/10,5.268858
5/12/10,5.269838
5/13/10,5.2708173
5/14/10,5.271797
5/15/10,5.272777
5/16/10,5.273757
5/17/10,5.2747374
5/18/10,5.2757173
5/19/10,5.2766976
5/20/10,5.277678
5/21/10,5.2786584
5/22/10,5.279639
5/23/10,5.280619
5/24/10,5.2816
5/25/10,5.282581
5/26/10,5.2835617
5/27/10,5.2845426
5/28/10,5.2855234
5/29/10,5.2865043
5/30/10,5.2874856
5/31/10,5.2884665
6/1/10,5.289448
6/2/10,5.290429
6/3/10,5.291411
6/4/10,5.2923923
6/5/10,5.293374
6/6/10,5.2943554
6/7/10,5.295337
6/8/10,5.296319
6/9/10,5.297301
6/10/10,5.298283
6/11/10,5.299265
6/12/10,5.300247
6/13/10,5.3012295
6/14/10,5.3022118
6/15/10,5.303194
6/16/10,5.304177
6/17/10,5.305159
6/18/10,5.306142
6/19/10,5.3071246
6/20/10,5.3081074
6/21/10,5.30909
6/22/10,5.310073
6/23/10,5.311056
6/24/10,5.3120394
6/25/10,5.3130226
6/26/10,5.314006
6/27/10,5.314989
6/28/10,5.3159723
6/29/10,5.316956
6/30/10,5.3179398
7/1/10,5.3189235
7/2/10,5.319907
7/3/10,5.320891
7/4/10,5.3218746
7/5/10,5.322859
7/6/10,5.323843
7/7/10,5.3248267
7/8/10,5.3258114
7/9/10,5.3267956
7/10/10,5.32778
7/11/10,5.3287644
7/12/10,5.3297486
7/13/10,5.3307333
7/14/10,5.331718
7/15/10,5.332703
7/16/10,5.333688
7/17/10,5.334673
7/18/10,5.3356576
7/19/10,5.3366427
7/20/10,5.337628
7/21/10,5.3386135
7/22/10,5.3395987
7/23/10,5.3405843
7/24/10,5.3415694
7/25/10,5.342555
7/26/10,5.3435407
7/27/10,5.344527
7/28/10,5.3455124
7/29/10,5.3464985
7/30/10,5.347484
7/31/10,5.34847
8/1/10,5.3494563
8/2/10,5.350443
8/3/10,5.351429
8/4/10,5.3524156
8/5/10,5.353402
8/6/10,5.354388
8/7/10,5.3553753
8/8/10,5.356362
8/9/10,5.3573484
8/10/10,5.3583355
8/11/10,5.3593225
8/12/10,5.3603096
8/13/10,5.3612967
8/14/10,5.3622837
8/15/10,5.3632708
8/16/10,5.3642583
8/17/10,5.365246
8/18/10,5.3662333
8/19/10,5.367221
8/20/10,5.3682084
8/21/10,5.3691964
8/22/10,5.370184
8/23/10,5.371172
8/24/10,5.37216
8/25/10,5.373148
8/26/10,5.374136
8/27/10,5.3751245
8/28/10,5.3761125
8/29/10,5.377101
8/30/10,5.3780894
8/31/10,5.379078
9/1/10,5.3800664
9/2/10,5.3810554
9/3/10,5.382044
9/4/10,5.383033
9/5/10,5.3840218
9/6/10,5.3850107
9/7/10,5.386
9/8/10,5.386989
9/9/10,5.3879786
9/10/10,5.388968
9/11/10,5.389957
9/12/10,5.390947
9/13/10,5.3919363
9/14/10,5.3929257
9/15/10,5.3939157
9/16/10,5.3949056
9/17/10,5.3958955
9/18/10,5.3968854
9/19/10,5.3978753
9/20/10,5.3988657
9/21/10,5.3998556
9/22/10,5.400846
9/23/10,5.4018364
9/24/10,5.402827
9/25/10,5.403817
9/26/10,5.404808
9/27/10,5.405799
9/28/10,5.4067893
9/29/10,5.40778
9/30/10,5.408771
10/1/10,5.4097624
10/2/10,5.4107533
10/3/10,5.4117446
10/4/10,5.412736
10/5/10,5.4137273
10/6/10,5.4147186
10/7/10,5.41571
10/8/10,5.416702
10/9/10,5.417693
10/10/10,5.418685
10/11/10,5.419677
10/12/10,5.4206686
10/13/10,5.421661
10/14/10,5.4226527
10/15/10,5.423645
10/16/10,5.4246373
10/17/10,5.4256296
10/18/10,5.426622
10/19/10,5.427614
10/20/10,5.4286065
10/21/10,5.4295993
10/22/10,5.430592
10/23/10,5.431585
10/24/10,5.4325776
10/25/10,5.4335704
10/26/10,5.4345636
10/27/10,5.435557
10/28/10,5.4365497
10/29/10,5.437543
10/30/10,5.4385366
10/31/10,5.43953
11/1/10,5.440523
11/2/10,5.441517
11/3/10,5.4425106
11/4/10,5.4435043
11/5/10,5.444498
11/6/10,5.445492
11/7/10,5.446486
11/8/10,5.44748
11/9/10,5.448474
11/10/10,5.449468
11/11/10,5.450463
11/12/10,5.451457
11/13/10,5.452451
11/14/10,5.453446
11/15/10,5.4544406
11/16/10,5.4554353
11/17/10,5.45643
11/18/10,5.457425
11/19/10,5.45842
11/20/10,5.459415
11/21/10,5.46041
11/22/10,5.4614053
11/23/10,5.4624004
11/24/10,5.4633956
11/25/10,5.464391
11/26/10,5.4653864
11/27/10,5.466382
11/28/10,5.4673777
11/29/10,5.4683733
11/30/10,5.4693694
12/1/10,5.470365
12/2/10,5.471361
12/3/10,5.4723573
12/4/10,5.4733534
12/5/10,5.4743495
12/6/10,5.4753456
12/7/10,5.476342
12/8/10,5.477339
12/9/10,5.478335
12/10/10,5.4793315
12/11/10,5.4803286
12/12/10,5.481325
12/13/10,5.482322
12/14/10,5.483319
12/15/10,5.484316
12/16/10,5.485313
12/17/10,5.48631
12/18/10,5.4873075
12/19/10,5.4883046
12/20/10,5.489302
12/21/10,5.4902997
12/22/10,5.4912972
12/23/10,5.492295
12/24/10,5.493293
12/25/10,5.4942904
12/26/10,5.4952884
12/27/10,5.4962864
12/28/10,5.4972844
12/29/10,5.4982824
12/30/10,5.4992805
12/31/10,5.500279
1/1/11,5.5012774
1/2/11,5.5022755
1/3/11,5.503274
1/4/11,5.504273
1/5/11,5.5052714
1/6/11,5.5062704
1/7/11,5.507269
1/8/11,5.508268
1/9/11,5.509267
1/10/11,5.510266
1/11/11,5.5112653
1/12/11,5.5122643
1/13/11,5.5132637
1/14/11,5.514263
1/15/11,5.5152626
1/16/11,5.516262
1/17/11,5.517262
1/18/11,5.5182614
1/19/11,5.5192614
1/20/11,5.5202613
1/21/11,5.521261
1/22/11,5.522261
1/23/11,5.5232615
1/24/11,5.5242615
1/25/11,5.525262
1/26/11,5.5262623
1/27/11,5.5272627
1/28/11,5.528263
1/29/11,5.529264
1/30/11,5.5302644
1/31/11,5.5312653
2/1/11,5.532266
2/2/11,5.533267
2/3/11,5.534268
2/4/11,5.535269
2/5/11,5.53627
2/6/11,5.5372715
2/7/11,5.538273
2/8/11,5.539274
2/9/11,5.5402756
2/10/11,5.541277
2/11/11,5.542279
2/12/11,5.5432806
2/13/11,5.5442824
2/14/11,5.5452843
2/15/11,5.546286
2/16/11,5.547288
2/17/11,5.5482903
2/18/11,5.5492926
2/19/11,5.550295
2/20/11,5.551297
2/21/11,5.5522995
2/22/11,5.553302
2/23/11,5.5543046
2/24/11,5.5553074
2/25/11,5.55631
2/26/11,5.557313
2/27/11,5.5583158
2/28/11,5.559319
3/1/11,5.560322
3/2/11,5.561325
3/3/11,5.5623283
3/4/11,5.5633316
3/5/11,5.564335
3/6/11,5.5653386
3/7/11,5.566342
3/8/11,5.5673456
3/9/11,5.5683494
3/10/11,5.569353
3/11/11,5.570357
3/12/11,5.571361
3/13/11,5.572365
3/14/11,5.573369
3/15/11,5.5743732
3/16/11,5.5753775
3/17/11,5.5763817
3/18/11,5.5773864
3/19/11,5.5783906
3/20/11,5.5793953
3/21/11,5.5804
3/22/11,5.5814047
3/23/11,5.58241
3/24/11,5.5834146
3/25/11,5.5844197
3/26/11,5.5854244
3/27/11,5.5864296
3/28/11,5.587435
3/29/11,5.5884404
3/30/11,5.5894456
3/31/11,5.5904512
4/1/11,5.591457
4/2/11,5.5924625
4/3/11,5.593468
4/4/11,5.594474
4/5/11,5.5954795
4/6/11,5.5964856
4/7/11,5.5974917
4/8/11,5.598498
4/9/11,5.599504
4/10/11,5.60051
4/11/11,5.6015167
4/12/11,5.602523
4/13/11,5.6035295
4/14/11,5.604536
4/15/11,5.6055427
4/16/11,5.6065493
4/17/11,5.6075563
4/18/11,5.6085634
4/19/11,5.60957
4/20/11,5.610577
4/21/11,5.6115847
4/22/11,5.6125917
4/23/11,5.613599
4/24/11,5.6146064
4/25/11,5.615614
4/26/11,5.6166215
4/27/11,5.617629
4/28/11,5.6186366
4/29/11,5.6196446
4/30/11,5.620652
5/1/11,5.62166
5/2/11,5.6226683
5/3/11,5.6236763
5/4/11,5.624685
5/5/11,5.625693
5/6/11,5.6267014
5/7/11,5.6277094
5/8/11,5.628718
5/9/11,5.629727
5/10/11,5.6307354
5/11/11,5.631744
5/12/11,5.632753
5/13/11,5.633762
5/14/11,5.634771
5/15/11,5.63578
5/16/11,5.636789
5/17/11,5.6377983
5/18/11,5.6388073
5/19/11,5.6398168
5/20/11,5.640826
5/21/11,5.6418357
5/22/11,5.6428456
5/23/11,5.643855
5/24/11,5.644865
5/25/11,5.645875
5/26/11,5.646885
5/27/11,5.647895
5/28/11,5.648905
5/29/11,5.649915
5/30/11,5.650925
5/31/11,5.6519356
6/1/11,5.652946
6/2/11,5.6539564
6/3/11,5.6549673
6/4/11,5.6559777
6/5/11,5.6569886
6/6/11,5.6579995
6/7/11,5.6590104
6/8/11,5.6600213
6/9/11,5.661032
6/10/11,5.6620436
6/11/11,5.6630545
6/12/11,5.664066
6/13/11,5.665077
6/14/11,5.666089
6/15/11,5.6671004
6/16/11,5.668112
6/17/11,5.6691236
6/18/11,5.6701355
6/19/11,5.6711473
6/20/11,5.672159
6/21/11,5.673171
6/22/11,5.6741834
6/23/11,5.6751957
6/24/11,5.676208
6/25/11,5.6772203
6/26/11,5.6782327
6/27/11,5.679245
6/28/11,5.680258
6/29/11,5.68127
6/30/11,5.682283
7/1/11,5.6832957
7/2/11,5.6843085
7/3/11,5.685322
7/4/11,5.6863346
7/5/11,5.687348
7/6/11,5.688361
7/7/11,5.6893744
7/8/11,5.6903877
7/9/11,5.691401
7/10/11,5.6924148
7/11/11,5.6934285
7/12/11,5.6944423
7/13/11,5.695456
7/14/11,5.69647
7/15/11,5.6974835
7/16/11,5.698498
7/17/11,5.6995115
7/18/11,5.7005258
7/19/11,5.70154
7/20/11,5.702554
7/21/11,5.703569
7/22/11,5.704583
7/23/11,5.705598
7/24/11,5.7066126
7/25/11,5.7076273
7/26/11,5.708642
7/27/11,5.709657
