time,sea_level,trend,uncertainty_envelop
2007-10-04,4.198263,4.3742385,0.33120915
2007-10-05,4.2004943,4.375142,0.33107606
2007-10-06,4.202734,4.376046,0.33111203
2007-10-07,4.20498,4.3769503,0.33112922
2007-10-08,4.207231,4.3778543,0.3312774
2007-10-09,4.2094865,4.3787584,0.3311018
2007-10-10,4.2117443,4.3796625,0.3309038
2007-10-11,4.2140036,4.380567,0.3310254
2007-10-12,4.216263,4.381471,0.33108547
2007-10-13,4.2185206,4.3823757,0.33099055
2007-10-14,4.2207766,4.3832803,0.3311809
2007-10-15,4.2230287,4.384185,0.33107182
2007-10-16,4.225276,4.3850894,0.3308963
2007-10-17,4.227517,4.3859944,0.33088005
2007-10-18,4.2297516,4.386899,0.33079198
2007-10-19,4.2319775,4.387804,0.33100092
2007-10-20,4.2341948,4.388709,0.3309609
2007-10-21,4.2364016,4.389614,0.33102298
2007-10-22,4.2385974,4.390519,0.33076552
2007-10-23,4.240781,4.3914247,0.33106253
2007-10-24,4.2429514,4.3923297,0.3306737
2007-10-25,4.245108,4.393235,0.33065087
2007-10-26,4.24725,4.3941407,0.330828
2007-10-27,4.249377,4.395046,0.33090588
2007-10-28,4.2514873,4.395952,0.33083096
2007-10-29,4.2535806,4.3968577,0.33082464
2007-10-30,4.2556567,4.3977637,0.33084783
2007-10-31,4.2577143,4.3986697,0.33088472
2007-11-01,4.2597528,4.399575,0.33089894
2007-11-02,4.261772,4.4004817,0.33075666
2007-11-03,4.263771,4.4013877,0.3307007
2007-11-04,4.2657495,4.4022937,0.3308062
2007-11-05,4.267707,4.4032,0.33067364
2007-11-06,4.2696424,4.4041066,0.33081144
2007-11-07,4.271556,4.405013,0.33106157
2007-11-08,4.2734466,4.4059196,0.33074325
2007-11-09,4.275314,4.406826,0.33081222
2007-11-10,4.277158,4.407733,0.33080533
2007-11-11,4.2789774,4.4086394,0.33090806
2007-11-12,4.2807727,4.4095464,0.33063048
2007-11-13,4.2825427,4.4104533,0.33081597
2007-11-14,4.2842875,4.4113603,0.33090955
2007-11-15,4.2860065,4.412267,0.33089533
2007-11-16,4.287699,4.4131746,0.33091044
2007-11-17,4.289366,4.414082,0.33085215
2007-11-18,4.291005,4.414989,0.33089656
2007-11-19,4.292618,4.4158964,0.33093596
2007-11-20,4.294203,4.416804,0.33098128
2007-11-21,4.2957606,4.4177117,0.33102903
2007-11-22,4.297291,4.418619,0.3309512
2007-11-23,4.2987933,4.419527,0.33115804
2007-11-24,4.300268,4.420435,0.33108738
2007-11-25,4.301715,4.421343,0.33125198
2007-11-26,4.303134,4.4222507,0.3313157
2007-11-27,4.3045254,4.4231586,0.33117232
2007-11-28,4.3058896,4.424067,0.33101237
2007-11-29,4.3072257,4.424975,0.3312535
2007-11-30,4.3085346,4.4258833,0.33125085
2007-12-01,4.309817,4.4267917,0.3309669
2007-12-02,4.311072,4.4277,0.33125585
2007-12-03,4.3123007,4.428609,0.3313852
2007-12-04,4.313503,4.4295173,0.3312777
2007-12-05,4.3146796,4.430426,0.33120918
2007-12-06,4.3158307,4.4313345,0.3312969
2007-12-07,4.3169565,4.4322433,0.3315032
2007-12-08,4.318058,4.4331527,0.33132815
2007-12-09,4.319135,4.4340615,0.3316325
2007-12-10,4.320188,4.4349704,0.33158392
2007-12-11,4.3212185,4.4358797,0.3313793
2007-12-12,4.3222256,4.436789,0.33161098
2007-12-13,4.3232107,4.4376984,0.3316555
2007-12-14,4.324174,4.4386077,0.33190557
2007-12-15,4.325116,4.439517,0.33151016
2007-12-16,4.326038,4.440427,0.3315727
2007-12-17,4.32694,4.4413366,0.33130124
2007-12-18,4.3278227,4.442246,0.33160347
2007-12-19,4.328687,4.443156,0.3316045
2007-12-20,4.329534,4.444066,0.33174983
2007-12-21,4.3303638,4.444976,0.33157632
2007-12-22,4.331177,4.4458857,0.33169973
2007-12-23,4.331975,4.446796,0.33174953
2007-12-24,4.3327584,4.447706,0.33143926
2007-12-25,4.3335276,4.4486165,0.33163488
2007-12-26,4.334284,4.449527,0.33167276
2007-12-27,4.3350277,4.450437,0.3317314
2007-12-28,4.33576,4.451348,0.3317348
2007-12-29,4.3364825,4.4522586,0.33168724
2007-12-30,4.337195,4.453169,0.33171946
2007-12-31,4.3378983,4.4540796,0.33175394
2008-01-01,4.3385944,4.454991,0.33165133
2008-01-02,4.3392835,4.4559016,0.33176377
2008-01-03,4.3399673,4.4568124,0.33174613
2008-01-04,4.340646,4.4577236,0.33163804
2008-01-05,4.341321,4.458635,0.33186513
2008-01-06,4.341994,4.459546,0.33163133
2008-01-07,4.342665,4.4604573,0.33202916
2008-01-08,4.3433366,4.4613686,0.33145642
2008-01-09,4.3440084,4.4622803,0.3315894
2008-01-10,4.344682,4.463192,0.33163044
2008-01-11,4.345359,4.464103,0.33159798
2008-01-12,4.34604,4.465015,0.33171725
2008-01-13,4.3467264,4.465927,0.33161715
2008-01-14,4.347419,4.466839,0.3314695
2008-01-15,4.3481193,4.467751,0.33154023
2008-01-16,4.348829,4.4686627,0.33168274
2008-01-17,4.349548,4.469575,0.33183667
2008-01-18,4.350278,4.470487,0.33135766
2008-01-19,4.3510203,4.4713993,0.33136812
2008-01-20,4.3517766,4.472312,0.3314575
2008-01-21,4.352547,4.473224,0.33135802
2008-01-22,4.353334,4.474137,0.33140558
2008-01-23,4.3541374,4.4750495,0.3315757
2008-01-24,4.3549595,4.475962,0.33128938
2008-01-25,4.355801,4.476875,0.33171943
2008-01-26,4.3566637,4.4777875,0.33157927
2008-01-27,4.3575478,4.4787006,0.33158377
2008-01-28,4.3584547,4.479614,0.33162755
2008-01-29,4.3593864,4.4805264,0.33158857
2008-01-30,4.360343,4.4814396,0.33152387
2008-01-31,4.361326,4.482353,0.33155784
2008-02-01,4.362337,4.4832664,0.33140227
2008-02-02,4.363377,4.4841795,0.3315163
2008-02-03,4.3644466,4.485093,0.33145657
2008-02-04,4.365547,4.4860067,0.33144465
2008-02-05,4.3666797,4.4869204,0.33143735
2008-02-06,4.3678455,4.487834,0.3314545
2008-02-07,4.3690453,4.488748,0.33156648
2008-02-08,4.3702803,4.4896617,0.3313722
2008-02-09,4.3715515,4.490576,0.33147898
2008-02-10,4.3728595,4.49149,0.3313036
2008-02-11,4.3742056,4.492404,0.33154604
2008-02-12,4.3755903,4.493318,0.33131275
2008-02-13,4.377014,4.494232,0.33155382
2008-02-14,4.378479,4.4951468,0.33160582
2008-02-15,4.3799844,4.4960613,0.33152357
2008-02-16,4.3815317,4.496976,0.331345
2008-02-17,4.3831215,4.4978905,0.33141837
2008-02-18,4.3847547,4.498805,0.33142978
2008-02-19,4.3864307,4.4997196,0.33148563
2008-02-20,4.3881507,4.5006347,0.33142713
2008-02-21,4.3899155,4.5015492,0.33137828
2008-02-22,4.391725,4.5024643,0.33145276
2008-02-23,4.3935795,4.5033793,0.33139685
2008-02-24,4.3954797,4.504295,0.33131376
2008-02-25,4.397425,4.50521,0.33157745
2008-02-26,4.3994164,4.506125,0.3313885
2008-02-27,4.401454,4.5070405,0.3312175
2008-02-28,4.4035378,4.507956,0.33138925
2008-02-29,4.4056673,4.5088716,0.33148947
2008-03-01,4.407843,4.509787,0.3315219
2008-03-02,4.410065,4.510703,0.33159432
2008-03-03,4.412334,4.5116186,0.3313925
2008-03-04,4.4146485,4.5125346,0.33144796
2008-03-05,4.4170094,4.5134506,0.3310642
2008-03-06,4.419417,4.5143666,0.33112055
2008-03-07,4.4218698,4.5152826,0.33134234
2008-03-08,4.4243693,4.516199,0.3314057
2008-03-09,4.426914,4.517115,0.331249
2008-03-10,4.429505,4.5180316,0.33135554
2008-03-11,4.432141,4.518948,0.33138037
2008-03-12,4.4348216,4.5198646,0.33127755
2008-03-13,4.437547,4.520781,0.33118466
2008-03-14,4.440317,4.5216975,0.33130434
2008-03-15,4.4431305,4.5226145,0.33126426
2008-03-16,4.4459867,4.5235314,0.33125833
2008-03-17,4.4488854,4.5244484,0.33097368
2008-03-18,4.451826,4.5253654,0.3309105
2008-03-19,4.4548073,4.5262823,0.33125165
2008-03-20,4.457828,4.5271993,0.3307225
2008-03-21,4.4608884,4.5281167,0.3308468
2008-03-22,4.463986,4.529034,0.33105984
2008-03-23,4.46712,4.5299516,0.3308273
2008-03-24,4.47029,4.530869,0.33108035
2008-03-25,4.473494,4.5317864,0.33067673
2008-03-26,4.476731,4.532704,0.33088726
2008-03-27,4.4799995,4.533622,0.33097133
2008-03-28,4.483298,4.5345397,0.33075887
2008-03-29,4.486625,4.5354576,0.33082706
2008-03-30,4.4899793,4.5363755,0.3307551
2008-03-31,4.493359,4.5372934,0.33056164
2008-04-01,4.4967628,4.5382113,0.3304805
2008-04-02,4.500189,4.5391297,0.33058488
2008-04-03,4.5036354,4.540048,0.3304953
2008-04-04,4.5071006,4.5409665,0.33031127
2008-04-05,4.510583,4.541885,0.33036453
2008-04-06,4.5140805,4.5428033,0.3303233
2008-04-07,4.5175915,4.5437217,0.3303266
2008-04-08,4.521114,4.5446405,0.33035085
2008-04-09,4.5246453,4.5455594,0.3301716
2008-04-10,4.528185,4.5464783,0.33001417
2008-04-11,4.5317297,4.547397,0.33011395
2008-04-12,4.5352783,4.548316,0.32988712
2008-04-13,4.5388284,4.549235,0.32999393
2008-04-14,4.542378,4.550154,0.32971475
2008-04-15,4.545924,4.5510736,0.32979754
2008-04-16,4.549466,4.551993,0.3299176
2008-04-17,4.5530005,4.552912,0.32962194
2008-04-18,4.5565257,4.5538316,0.32943872
2008-04-19,4.5600395,4.554751,0.32974827
2008-04-20,4.563539,4.5556707,0.32953107
2008-04-21,4.5670223,4.5565906,0.32915038
2008-04-22,4.5704875,4.5575104,0.32938868
2008-04-23,4.5739317,4.55843,0.3293347
2008-04-24,4.5773525,4.55935,0.32910454
2008-04-25,4.580748,4.56027,0.32928643
2008-04-26,4.584116,4.56119,0.3290281
2008-04-27,4.587454,4.5621104,0.3288786
2008-04-28,4.5907593,4.5630307,0.3290899
2008-04-29,4.5940304,4.563951,0.3289506
2008-04-30,4.597265,4.5648713,0.32870528
2008-05-01,4.6004605,4.565792,0.32889426
2008-05-02,4.603615,4.5667124,0.32871985
2008-05-03,4.606726,4.567633,0.32884073
2008-05-04,4.6097927,4.568554,0.32863906
2008-05-05,4.6128116,4.5694747,0.3285909
2008-05-06,4.615782,4.5703955,0.32843414
2008-05-07,4.618701,4.5713167,0.32832456
2008-05-08,4.621567,4.5722375,0.32865658
2008-05-09,4.624378,4.5731587,0.3285208
2008-05-10,4.627133,4.57408,0.32803577
2008-05-11,4.629829,4.5750012,0.32838213
2008-05-12,4.632465,4.5759225,0.32838833
2008-05-13,4.6350384,4.576844,0.328119
2008-05-14,4.637549,4.5777655,0.32821006
2008-05-15,4.6399937,4.578687,0.3281181
2008-05-16,4.6423717,4.579609,0.328026
2008-05-17,4.644681,4.5805306,0.32797268
2008-05-18,4.6469197,4.581453,0.3276541
2008-05-19,4.6490874,4.5823746,0.3278839
2008-05-20,4.6511817,4.583297,0.3279387
2008-05-21,4.6532016,4.5842185,0.32758546
2008-05-22,4.6551456,4.5851407,0.3276294
2008-05-23,4.6570125,4.586063,0.32758683
2008-05-24,4.658801,4.5869856,0.32766882
2008-05-25,4.66051,4.587908,0.32754058
2008-05-26,4.6621385,4.5888305,0.3274408
2008-05-27,4.6636853,4.589753,0.32734746
2008-05-28,4.6651497,4.590676,0.32718414
2008-05-29,4.6665306,4.5915985,0.32745853
2008-05-30,4.667827,4.592521,0.32723203
2008-05-31,4.669039,4.593444,0.32720226
2008-06-01,4.670165,4.594367,0.32732219
2008-06-02,4.6712046,4.59529,0.32716593
2008-06-03,4.6721573,4.5962133,0.32712635
2008-06-04,4.6730227,4.5971365,0.3269413
2008-06-05,4.6738005,4.5980597,0.326952
2008-06-06,4.67449,4.5989833,0.32682168
2008-06-07,4.6750913,4.5999064,0.32666653
2008-06-08,4.6756043,4.60083,0.3266121
2008-06-09,4.6760287,4.6017537,0.3266629
2008-06-10,4.676365,4.6026773,0.32677224
2008-06-11,4.6766124,4.6036015,0.3266321
2008-06-12,4.676772,4.604525,0.32654387
2008-06-13,4.6768436,4.605449,0.3263496
2008-06-14,4.676828,4.606373,0.32637566
2008-06-15,4.676725,4.607297,0.32642564
2008-06-16,4.6765356,4.6082215,0.3258442
2008-06-17,4.6762605,4.6091456,0.32614005
2008-06-18,4.6759005,4.6100698,0.32582778
2008-06-19,4.6754565,4.6109943,0.32598108
2008-06-20,4.674929,4.611919,0.3257218
2008-06-21,4.6743197,4.6128435,0.32578573
2008-06-22,4.6736293,4.613768,0.32575253
2008-06-23,4.672859,4.6146927,0.32558942
2008-06-24,4.6720104,4.6156178,0.3255751
2008-06-25,4.671085,4.6165423,0.3254126
2008-06-26,4.6700835,4.6174674,0.3253104
2008-06-27,4.6690083,4.6183925,0.3256271
2008-06-28,4.6678605,4.6193175,0.32521978
2008-06-29,4.666642,4.620243,0.32495415
2008-06-30,4.665355,4.621168,0.32503363
2008-07-01,4.664001,4.6220937,0.32523817
2008-07-02,4.6625824,4.623019,0.3248777
2008-07-03,4.6611004,4.6239448,0.3247914
2008-07-04,4.659558,4.6248703,0.32480404
2008-07-05,4.657956,4.625796,0.3248796
2008-07-06,4.656298,4.626722,0.32465947
2008-07-07,4.654586,4.6276474,0.32469913
2008-07-08,4.6528215,4.6285734,0.32454315
2008-07-09,4.6510077,4.6294994,0.32451832
2008-07-10,4.6491466,4.6304255,0.32446182
2008-07-11,4.64724,4.631352,0.32424915
2008-07-12,4.6452913,4.632278,0.32435393
2008-07-13,4.643303,4.6332045,0.32429937
2008-07-14,4.641277,4.6341305,0.32405016
2008-07-15,4.639216,4.635057,0.32415253
2008-07-16,4.637123,4.635984,0.3240662
2008-07-17,4.6350007,4.6369104,0.32401082
2008-07-18,4.6328516,4.637837,0.32403865
2008-07-19,4.6306787,4.638764,0.32395247
2008-07-20,4.6284847,4.639691,0.3240374
2008-07-21,4.626272,4.640618,0.3240819
2008-07-22,4.624044,4.641545,0.32383046
2008-07-23,4.6218038,4.642472,0.32376215
2008-07-24,4.6195536,4.6433992,0.32376
2008-07-25,4.617297,4.6443267,0.32378212
2008-07-26,4.6150365,4.6452537,0.32375458
2008-07-27,4.612776,4.646181,0.32362205
2008-07-28,4.610517,4.647109,0.32346967
2008-07-29,4.6082635,4.6480365,0.32346252
2008-07-30,4.6060185,4.6489644,0.3234517
2008-07-31,4.603785,4.649892,0.3234454
2008-08-01,4.6015654,4.65082,0.32337424
2008-08-02,4.5993633,4.6517477,0.3233317
2008-08-03,4.5971813,4.6526756,0.32342812
2008-08-04,4.595022,4.653604,0.32338557
2008-08-05,4.5928893,4.654532,0.32321388
2008-08-06,4.590785,4.6554604,0.32328683
2008-08-07,4.588712,4.6563888,0.3233655
2008-08-08,4.5866737,4.657317,0.32332873
2008-08-09,4.5846725,4.6582456,0.32318798
2008-08-10,4.5827107,4.659174,0.3232467
2008-08-11,4.580791,4.660103,0.3231361
2008-08-12,4.578916,4.6610312,0.32329965
2008-08-13,4.5770884,4.66196,0.32337096
2008-08-14,4.5753107,4.662889,0.3229705
2008-08-15,4.573585,4.663818,0.3230903
2008-08-16,4.5719137,4.664747,0.32323346
2008-08-17,4.5702996,4.665676,0.32282367
2008-08-18,4.5687447,4.6666055,0.32312122
2008-08-19,4.5672507,4.667535,0.32300353
2008-08-20,4.5658207,4.668464,0.32307506
2008-08-21,4.564456,4.6693935,0.32310852
2008-08-22,4.563159,4.670323,0.32296166
2008-08-23,4.5619316,4.6712527,0.32288653
2008-08-24,4.5607753,4.6721826,0.32263976
2008-08-25,4.559692,4.673112,0.32283285
2008-08-26,4.558683,4.674042,0.3228157
2008-08-27,4.55775,4.674972,0.3227058
2008-08-28,4.5568953,4.675902,0.32251748
2008-08-29,4.5561185,4.676832,0.3226129
2008-08-30,4.5554223,4.677762,0.32268357
2008-08-31,4.5548067,4.6786923,0.322446
2008-09-01,4.554273,4.6796227,0.32240567
2008-09-02,4.553822,4.680553,0.3223428
2008-09-03,4.553455,4.6814837,0.32239136
2008-09-04,4.553171,4.682414,0.32221726
2008-09-05,4.5529723,4.683345,0.32195202
2008-09-06,4.552858,4.6842756,0.3222413
2008-09-07,4.552829,4.6852064,0.3221213
2008-09-08,4.5528846,4.686137,0.32189018
2008-09-09,4.5530257,4.6870685,0.3219853
2008-09-10,4.553252,4.6879992,0.3216671
2008-09-11,4.5535636,4.6889305,0.32147747
2008-09-12,4.5539594,4.689862,0.32160193
2008-09-13,4.5544395,4.690793,0.32154748
2008-09-14,4.555003,4.6917243,0.32144982
2008-09-15,4.5556498,4.6926556,0.3214266
2008-09-16,4.556379,4.6935873,0.3212721
2008-09-17,4.5571895,4.694519,0.32116
2008-09-18,4.5580807,4.6954503,0.321018
2008-09-19,4.5590515,4.696382,0.3210417
2008-09-20,4.5601006,4.6973143,0.32087088
2008-09-21,4.561227,4.698246,0.32066092
2008-09-22,4.562429,4.699178,0.3203686
2008-09-23,4.563706,4.70011,0.32059816
2008-09-24,4.565056,4.701042,0.32042742
2008-09-25,4.5664773,4.7019744,0.32050756
2008-09-26,4.5679693,4.702907,0.32026577
2008-09-27,4.5695295,4.7038393,0.32026738
2008-09-28,4.571157,4.7047715,0.32008424
2008-09-29,4.5728493,4.705704,0.320061
2008-09-30,4.574605,4.706637,0.3200691
2008-10-01,4.5764227,4.7075696,0.31993574
2008-10-02,4.5782995,4.7085023,0.3197701
2008-10-03,4.5802345,4.7094355,0.3196343
2008-10-04,4.5822244,4.710368,0.3196821
2008-10-05,4.584268,4.7113013,0.319668
2008-10-06,4.586363,4.7122345,0.319139
2008-10-07,4.5885067,4.7131677,0.31941637
2008-10-08,4.5906973,4.714101,0.31941953
2008-10-09,4.592932,4.7150345,0.31907976
2008-10-10,4.595209,4.7159677,0.31918287
2008-10-11,4.5975256,4.7169013,0.31910717
2008-10-12,4.5998793,4.717835,0.31912076
2008-10-13,4.6022677,4.7187686,0.318992
2008-10-14,4.6046886,4.7197022,0.31891838
2008-10-15,4.607139,4.7206364,0.31876987
2008-10-16,4.609617,4.72157,0.31860575
2008-10-17,4.61212,4.722504,0.31890902
2008-10-18,4.6146455,4.7234383,0.3187401
2008-10-19,4.6171913,4.7243724,0.3188798
2008-10-20,4.619755,4.7253065,0.3186525
2008-10-21,4.6223335,4.7262406,0.31868267
2008-10-22,4.624925,4.727175,0.31846726
2008-10-23,4.6275277,4.72811,0.31872568
2008-10-24,4.6301384,4.7290444,0.31862843
2008-10-25,4.632755,4.729979,0.3186257
2008-10-26,4.635375,4.7309136,0.31870222
2008-10-27,4.637996,4.7318482,0.3188222
2008-10-28,4.640617,4.7327833,0.31854048
2008-10-29,4.6432343,4.7337184,0.31857377
2008-10-30,4.645846,4.7346535,0.31893277
2008-10-31,4.64845,4.7355886,0.3186097
2008-11-01,4.651044,4.7365236,0.31862572
2008-11-02,4.653626,4.7374587,0.31857952
2008-11-03,4.6561937,4.7383943,0.3184003
2008-11-04,4.6587453,4.73933,0.31854525
2008-11-05,4.6612782,4.7402654,0.31870118
2008-11-06,4.663791,4.741201,0.31875807
2008-11-07,4.666281,4.7421365,0.3186607
2008-11-08,4.668747,4.743072,0.31855837
2008-11-09,4.6711864,4.744008,0.31872335
2008-11-10,4.6735983,4.744944,0.31846094
2008-11-11,4.67598,4.74588,0.31857404
2008-11-12,4.6783304,4.746816,0.31869632
2008-11-13,4.680648,4.747752,0.31873477
2008-11-14,4.6829305,4.748688,0.3188407
2008-11-15,4.6851773,4.7496247,0.31877944
2008-11-16,4.6873865,4.750561,0.31858456
2008-11-17,4.6895566,4.7514977,0.31864256
2008-11-18,4.691687,4.7524343,0.3189375
2008-11-19,4.6937757,4.753371,0.31866258
2008-11-20,4.695822,4.7543077,0.31846905
2008-11-21,4.6978245,4.7552443,0.31851187
2008-11-22,4.6997824,4.7561812,0.31836614
2008-11-23,4.701695,4.757118,0.3185436
2008-11-24,4.7035604,4.758055,0.31843483
2008-11-25,4.7053785,4.758992,0.31847876
2008-11-26,4.7071486,4.7599297,0.31835017
2008-11-27,4.7088695,4.7608666,0.31844544
2008-11-28,4.710541,4.761804,0.31833398
2008-11-29,4.712162,4.7627416,0.31831676
2008-11-30,4.7137322,4.763679,0.31836516
2008-12-01,4.715251,4.7646165,0.3182957
2008-12-02,4.7167177,4.7655544,0.318201
2008-12-03,4.7181325,4.766492,0.31819138
2008-12-04,4.719495,4.76743,0.31805095
2008-12-05,4.720804,4.768368,0.31778774
2008-12-06,4.722061,4.7693057,0.31787664
2008-12-07,4.723265,4.770244,0.31800306
2008-12-08,4.724416,4.771182,0.31814077
2008-12-09,4.725514,4.7721205,0.31796554
2008-12-10,4.726559,4.7730584,0.31784913
2008-12-11,4.7275524,4.773997,0.3179511
2008-12-12,4.728493,4.7749352,0.31781057
2008-12-13,4.7293825,4.775874,0.31748417
2008-12-14,4.730221,4.7768126,0.31781265
2008-12-15,4.731008,4.7777514,0.3174991
2008-12-16,4.7317452,4.7786903,0.3176819
2008-12-17,4.7324333,4.779629,0.31755245
2008-12-18,4.7330728,4.780568,0.31729135
2008-12-19,4.733665,4.781507,0.317329
2008-12-20,4.73421,4.782446,0.3172325
2008-12-21,4.7347097,4.7833853,0.31730494
2008-12-22,4.7351646,4.7843246,0.31729984
2008-12-23,4.7355766,4.785264,0.31728604
2008-12-24,4.735946,4.7862034,0.31719667
2008-12-25,4.7362747,4.7871428,0.31710047
2008-12-26,4.736564,4.7880826,0.3171827
2008-12-27,4.736815,4.789022,0.31728268
2008-12-28,4.7370296,4.789962,0.31687167
2008-12-29,4.737209,4.7909017,0.3167887
2008-12-30,4.7373548,4.7918415,0.31674197
2008-12-31,4.7374687,4.7927814,0.3168573
2009-01-01,4.737552,4.7937217,0.31673887
2009-01-02,4.737607,4.794662,0.3168316
2009-01-03,4.7376347,4.795602,0.3168754
2009-01-04,4.7376375,4.796542,0.31682175
2009-01-05,4.7376165,4.7974825,0.31678334
2009-01-06,4.7375736,4.7984233,0.31675968
2009-01-07,4.7375107,4.7993636,0.31647566
2009-01-08,4.7374296,4.8003044,0.31624323
2009-01-09,4.7373323,4.801245,0.31651768
2009-01-10,4.73722,4.802186,0.31645763
2009-01-11,4.7370944,4.803127,0.31655765
2009-01-12,4.736958,4.8040676,0.31643075
2009-01-13,4.736812,4.805009,0.31638715
2009-01-14,4.736658,4.8059497,0.31625164
2009-01-15,4.736499,4.806891,0.31642467
2009-01-16,4.736335,4.8078322,0.31632894
2009-01-17,4.736169,4.8087735,0.31640974
2009-01-18,4.736002,4.809715,0.31627864
2009-01-19,4.735836,4.8106565,0.31639364
2009-01-20,4.735673,4.8115983,0.31635156
2009-01-21,4.735514,4.8125396,0.31613547
2009-01-22,4.7353616,4.8134813,0.31620702
2009-01-23,4.7352166,4.814423,0.31605855
2009-01-24,4.7350807,4.8153653,0.3158915
2009-01-25,4.7349563,4.816307,0.31616452
2009-01-26,4.734844,4.8172493,0.3159455
2009-01-27,4.7347465,4.8181915,0.3162049
2009-01-28,4.7346644,4.8191338,0.31609872
2009-01-29,4.7346,4.820076,0.31607524
2009-01-30,4.7345543,4.821018,0.31595662
2009-01-31,4.734529,4.821961,0.31606436
2009-02-01,4.7345257,4.822903,0.3158263
2009-02-02,4.734546,4.823846,0.31602377
2009-02-03,4.734591,4.8247886,0.31591406
2009-02-04,4.734662,4.8257313,0.31591952
2009-02-05,4.7347603,4.8266745,0.31600395
2009-02-06,4.7348866,4.827617,0.31585842
2009-02-07,4.735043,4.8285604,0.31575474
2009-02-08,4.7352304,4.8295035,0.31591165
2009-02-09,4.735449,4.8304467,0.31565014
2009-02-10,4.7357,4.83139,0.31573585
2009-02-11,4.735985,4.832333,0.31588376
2009-02-12,4.736304,4.8332767,0.3157106
2009-02-13,4.736657,4.83422,0.31584418
2009-02-14,4.7370462,4.8351636,0.31583872
2009-02-15,4.737471,4.8361073,0.31583697
2009-02-16,4.7379327,4.837051,0.31579104
2009-02-17,4.738431,4.837995,0.31566125
2009-02-18,4.7389665,4.8389387,0.31581384
2009-02-19,4.739539,4.839883,0.31545788
2009-02-20,4.74015,4.840827,0.31562993
2009-02-21,4.7407985,4.841771,0.31551796
2009-02-22,4.741485,4.8427153,0.3156612
2009-02-23,4.7422094,4.8436594,0.31566572
2009-02-24,4.742972,4.844604,0.3156525
2009-02-25,4.743772,4.845548,0.31560066
2009-02-26,4.7446103,4.846493,0.3157962
2009-02-27,4.7454853,4.8474374,0.31548405
2009-02-28,4.746398,4.848382,0.3156079
2009-03-01,4.747347,4.849327,0.3155197
2009-03-02,4.748332,4.8502717,0.31559187
2009-03-03,4.749353,4.851217,0.31550354
2009-03-04,4.7504086,4.852162,0.31553382
2009-03-05,4.751499,4.853107,0.31557155
2009-03-06,4.752623,4.854052,0.31554186
2009-03-07,4.7537804,4.854997,0.31567034
2009-03-08,4.7549696,4.8559427,0.31527823
2009-03-09,4.7561903,4.8568883,0.31564525
2009-03-10,4.7574415,4.8578334,0.31557107
2009-03-11,4.758723,4.858779,0.31540704
2009-03-12,4.7600327,4.859725,0.3154435
2009-03-13,4.76137,4.8606706,0.31544006
2009-03-14,4.762735,4.861616,0.3154387
2009-03-15,4.764126,4.862562,0.31559676
2009-03-16,4.765541,4.863508,0.31562138
2009-03-17,4.7669806,4.8644543,0.31534392
2009-03-18,4.768443,4.8654003,0.31533214
2009-03-19,4.769927,4.866347,0.31537634
2009-03-20,4.7714314,4.867293,0.3155063
2009-03-21,4.772956,4.8682394,0.3154189
2009-03-22,4.774498,4.869186,0.3153624
2009-03-23,4.7760577,4.8701324,0.31533307
2009-03-24,4.7776337,4.871079,0.3155257
2009-03-25,4.779224,4.8720255,0.31523663
2009-03-26,4.780828,4.8729725,0.31550416
2009-03-27,4.7824445,4.8739195,0.31538743
2009-03-28,4.784072,4.874866,0.3154368
2009-03-29,4.7857094,4.875813,0.31548873
2009-03-30,4.7873554,4.8767605,0.31554788
2009-03-31,4.7890086,4.8777075,0.31551164
2009-04-01,4.790668,4.878655,0.3153136
2009-04-02,4.792332,4.879602,0.31526667
2009-04-03,4.794,4.8805494,0.31543243
2009-04-04,4.7956705,4.881497,0.31551552
2009-04-05,4.797343,4.8824444,0.31538638
2009-04-06,4.7990146,4.8833923,0.31541815
2009-04-07,4.8006854,4.88434,0.31553546
2009-04-08,4.8023543,4.885288,0.31545648
2009-04-09,4.80402,4.8862357,0.31541604
2009-04-10,4.8056808,4.8871837,0.31561032
2009-04-11,4.8073363,4.8881316,0.3154028
2009-04-12,4.8089857,4.8890796,0.31552672
2009-04-13,4.8106275,4.890028,0.3157406
2009-04-14,4.8122606,4.8909764,0.31540975
2009-04-15,4.8138843,4.891925,0.3154781
2009-04-16,4.815498,4.8928733,0.31584746
2009-04-17,4.8171005,4.8938217,0.31575885
2009-04-18,4.8186913,4.89477,0.31541857
2009-04-19,4.820269,4.895719,0.31573224
2009-04-20,4.821834,4.896668,0.31560853
2009-04-21,4.8233852,4.8976164,0.31578147
2009-04-22,4.8249226,4.8985653,0.31574056
2009-04-23,4.8264446,4.8995147,0.31581208
2009-04-24,4.827952,4.9004636,0.31578666
2009-04-25,4.8294435,4.901413,0.31572714
2009-04-26,4.8309197,4.902362,0.31598487
2009-04-27,4.83238,4.9033113,0.31619412
2009-04-28,4.833824,4.9042606,0.31612512
2009-04-29,4.835252,4.9052105,0.3159168
2009-04-30,4.8366637,4.90616,0.31624812
2009-05-01,4.838059,4.9071093,0.31602228
2009-05-02,4.839438,4.908059,0.3161905
2009-05-03,4.8408012,4.909009,0.3162461
2009-05-04,4.842148,4.909959,0.31634083
2009-05-05,4.843479,4.9109087,0.31661856
2009-05-06,4.844795,4.911859,0.31648967
2009-05-07,4.8460956,4.912809,0.3164584
